,scNym_confidence
149167,0.74345076
149168,0.79334503
149169,0.80688757
149170,0.84221864
149171,0.7946395
149172,0.8239073
149173,0.85244846
149174,0.8756543
149175,0.86246103
149176,0.806548
149177,0.8635308
149178,0.8412515
149179,0.83500934
149180,0.87658817
149181,0.828005
149182,0.7924783
149183,0.8137275
149184,0.7934485
149185,0.8138041
149186,0.7995008
149187,0.8092187
149188,0.8156436
149189,0.7508232
149190,0.7743333
149191,0.81928974
149192,0.77732825
149193,0.73881114
149194,0.833941
149195,0.7834183
149196,0.7952261
149197,0.7425132
149198,0.8485312
149199,0.8798335
149200,0.8081382
149201,0.7907355
149202,0.9029817
149203,0.8368032
149204,0.74666727
149205,0.7665177
149206,0.8279421
149207,0.90368426
149208,0.74276596
149209,0.8646248
149210,0.7941281
149211,0.87873983
149212,0.74984443
149213,0.8027383
149214,0.74293196
149215,0.8412232
149216,0.88685906
149217,0.7982687
149218,0.7792868
149219,0.85324603
149220,0.8800673
149221,0.77991754
149222,0.76668197
149223,0.8975277
149224,0.86919934
149225,0.8021158
149226,0.7411365
149227,0.7874768
149228,0.88363624
149229,0.7532303
149230,0.8236243
149231,0.7621695
149232,0.81076944
149233,0.7737859
149234,0.8582316
149235,0.8719708
149236,0.8911134
149237,0.82716674
149238,0.79835993
149239,0.8360306
149240,0.86598414
149241,0.8594024
149242,0.8567084
149243,0.86255723
149244,0.8938114
149245,0.8963564
149246,0.8877493
149247,0.8035002
149248,0.8118012
149249,0.87154377
149250,0.8721942
149251,0.6803043
149252,0.78989995
149253,0.7692038
149254,0.82041043
149255,0.86089295
149256,0.8150168
149257,0.7986762
149258,0.79817665
149259,0.8288527
149260,0.82495886
149261,0.8219138
149262,0.8284675
149263,0.8338739
149264,0.8604545
149265,0.6979957
149266,0.81077105
149267,0.81174606
149268,0.8637075
149269,0.74443257
149270,0.7676259
149271,0.74781233
149272,0.90610045
149273,0.80983806
149274,0.8651479
149275,0.81400335
149276,0.8780931
149277,0.80880934
149278,0.8984947
149279,0.8057409
149280,0.82843345
149281,0.7794963
149282,0.82156336
149283,0.8053931
149284,0.7519656
149285,0.8071161
149286,0.7660749
149287,0.7468589
149288,0.80027735
149289,0.88170123
149290,0.7419986
149291,0.8705231
149292,0.83462507
149293,0.8022459
149294,0.798926
149295,0.7996608
149296,0.8693505
149297,0.82140297
149298,0.75280637
149299,0.8717291
149300,0.8095201
149301,0.74930465
149302,0.870065
149303,0.8299355
149304,0.86351913
149305,0.7935313
149306,0.9043413
149307,0.8482325
149308,0.8550279
149309,0.7495273
149310,0.79943657
149311,0.8143171
149312,0.72124636
149313,0.8229059
149314,0.77214414
149315,0.81512785
149316,0.8383664
149317,0.88704365
149318,0.7532005
149319,0.83476907
149320,0.86998475
149321,0.7786311
149322,0.843458
149323,0.7693372
149324,0.81399286
149325,0.85540634
149326,0.81569004
149327,0.797223
149328,0.8739783
149329,0.8475012
149330,0.8130509
149331,0.74398077
149332,0.78834075
149333,0.8561846
149334,0.8194743
149335,0.8141779
149336,0.88116825
149337,0.79730356
149338,0.7953595
149339,0.78134614
149340,0.7484899
149341,0.8840264
149342,0.8365517
149343,0.87732774
149344,0.7861436
149345,0.908738
149346,0.73329765
149347,0.8020069
149348,0.88354605
149349,0.8967745
149350,0.8077737
149351,0.7476557
149352,0.80325264
149353,0.829537
149354,0.80347127
149355,0.8028972
149356,0.7994113
149357,0.7860449
149358,0.7816731
149359,0.82365155
149360,0.8401584
149361,0.79334533
149362,0.7144503
149363,0.8140629
149364,0.7884555
149365,0.8496107
149366,0.79642224
149367,0.8297738
149368,0.75317234
149369,0.88110316
149370,0.761437
149371,0.85782945
149372,0.851022
149373,0.8181219
149374,0.75316083
149375,0.7304523
149376,0.85875297
149377,0.86844546
149378,0.81301177
149379,0.79200464
149380,0.8239054
149381,0.8408262
149382,0.7433867
149383,0.88936424
149384,0.89606106
149385,0.75053835
149386,0.7814057
149387,0.6788288
149388,0.84746706
149389,0.7893315
149390,0.8435895
149391,0.90870374
149392,0.80788463
149393,0.8873851
149394,0.82221705
149395,0.82353336
149396,0.80258983
149397,0.7461501
149398,0.7630298
149399,0.83831286
149400,0.83844
149401,0.71900654
149402,0.76165754
149403,0.83071136
149404,0.8091115
149405,0.8456193
149406,0.8257351
149407,0.82116616
149408,0.8280852
149409,0.8809269
149410,0.8194604
149411,0.90431356
149412,0.8425022
149413,0.8335256
149414,0.855129
149415,0.8917144
149416,0.806969
149417,0.780155
149418,0.8228086
149419,0.8316159
149420,0.79951096
149421,0.846458
149422,0.80484414
149423,0.7909273
149424,0.8812688
149425,0.8950557
149426,0.7928846
149427,0.74485236
149428,0.82988673
149429,0.8992196
149430,0.8333623
149431,0.7903083
149432,0.84335124
149433,0.7472938
149434,0.78148735
149435,0.79902095
149436,0.80152464
149437,0.82295394
149438,0.77609223
149439,0.7667552
149440,0.8312709
149441,0.7869387
149442,0.8471456
149443,0.803989
149444,0.85261595
149445,0.8342381
149446,0.88909966
149447,0.7954518
149448,0.80669576
149449,0.8049783
149450,0.7494178
149451,0.8570736
149452,0.7919725
149453,0.8088581
149454,0.8236685
149455,0.8606079
149456,0.7472957
149457,0.8234457
149458,0.81730247
149459,0.8736074
149460,0.75540876
149461,0.83619165
149462,0.8887428
149463,0.86097646
149464,0.8857396
149465,0.8014934
149466,0.8132945
149467,0.8738734
149468,0.74349856
149469,0.85067195
149470,0.7602895
149471,0.8985643
149472,0.8544831
149473,0.77467054
149474,0.7486362
149475,0.8070729
149476,0.7472774
149477,0.8938504
149478,0.7793053
149479,0.8037472
149480,0.8013836
149481,0.7547287
149482,0.7920139
149483,0.7276083
149484,0.7645599
149485,0.7838873
149486,0.8893454
149487,0.86999404
149488,0.90528405
149489,0.7928888
149490,0.80642694
149491,0.9078528
149492,0.80241746
149493,0.81033695
149494,0.81197715
149495,0.8533836
149496,0.78784174
149497,0.81459785
149498,0.80429804
149499,0.8781157
149500,0.7576317
149501,0.872602
149502,0.90468484
149503,0.817666
149504,0.7975603
149505,0.75027835
149506,0.8819878
149507,0.840516
149508,0.7766851
149509,0.8090755
149510,0.77661884
149511,0.8765784
149512,0.86883265
149513,0.900386
149514,0.7603692
149515,0.8453446
149516,0.8594829
149517,0.88768303
149518,0.7961539
149519,0.8765826
149520,0.90366507
149521,0.7401982
149522,0.86317503
149523,0.7782434
149524,0.82083124
149525,0.8294594
149526,0.74867135
149527,0.7388962
149528,0.87862295
149529,0.8555774
149530,0.73199093
149531,0.8650649
149532,0.75007904
149533,0.8785217
149534,0.7810771
149535,0.8271367
149536,0.83052194
149537,0.8086895
149538,0.8126278
149539,0.7841701
149540,0.85769004
149541,0.75128305
149542,0.7455024
149543,0.8869674
149544,0.79682916
149545,0.8881821
149546,0.84857017
149547,0.88021284
149548,0.7942916
149549,0.7531841
149550,0.83046997
149551,0.71253526
149552,0.7529204
149553,0.7599867
149554,0.8312269
149555,0.84656566
149556,0.7831752
149557,0.7748069
149558,0.8370663
149559,0.7843246
149560,0.8950102
149561,0.8214858
149562,0.8093505
149563,0.8215253
149564,0.74365973
149565,0.78977674
149566,0.80384713
149567,0.82855284
149568,0.89162606
149569,0.8438942
149570,0.8121785
149571,0.84086275
149572,0.85558945
149573,0.7827333
149574,0.7924822
149575,0.84293705
149576,0.8351968
149577,0.8045435
149578,0.73628056
149579,0.80351406
149580,0.817241
149581,0.7758939
149582,0.8606446
149583,0.82322615
149584,0.7467314
149585,0.817139
149586,0.8399164
149587,0.89995015
149588,0.74042803
149589,0.7547241
149590,0.9010933
149591,0.7876922
149592,0.7549437
149593,0.87253517
149594,0.86325467
149595,0.8299385
149596,0.8700267
149597,0.74803346
149598,0.7805233
149599,0.86869925
149600,0.77242064
149601,0.8291305
149602,0.8034633
149603,0.9003136
149604,0.76028675
149605,0.7908139
149606,0.8075661
149607,0.8842148
149608,0.80790806
149609,0.7957654
149610,0.74780047
149611,0.8213445
149612,0.82360005
149613,0.8449789
149614,0.81684446
149615,0.84332114
149616,0.8229435
149617,0.75734484
149618,0.7415634
149619,0.8298237
149620,0.75498194
149621,0.8621958
149622,0.89491975
149623,0.7582634
149624,0.74550396
149625,0.7875344
149626,0.819482
149627,0.79968673
149628,0.8433424
149629,0.8191421
149630,0.7475599
149631,0.7045608
149632,0.7484845
149633,0.80003035
149634,0.81022596
149635,0.69915533
149636,0.83021575
149637,0.8365601
149638,0.87133384
149639,0.8648479
149640,0.7850099
149641,0.81296307
149642,0.81582564
149643,0.7202895
149644,0.8059878
149645,0.79133534
149646,0.8951432
149647,0.8088034
149648,0.8177636
149649,0.77365434
149650,0.8200346
149651,0.8851403
149652,0.7944003
149653,0.856298
149654,0.83499825
149655,0.74917823
149656,0.8133179
149657,0.8688983
149658,0.8018714
149659,0.81842273
149660,0.8820033
149661,0.824184
149662,0.83157676
149663,0.8146567
149664,0.7206489
149665,0.8165436
149666,0.9032072
149667,0.8281825
149668,0.8114752
149669,0.7486208
149670,0.7471007
149671,0.8807794
149672,0.81614804
149673,0.74856186
149674,0.839312
149675,0.8195154
149676,0.8621352
149677,0.8112868
149678,0.8505195
149679,0.8218541
149680,0.78386647
149681,0.82794887
149682,0.8216822
149683,0.7811811
149684,0.80817616
149685,0.81045127
149686,0.8539605
149687,0.7634453
149688,0.6992428
149689,0.78549415
149690,0.8629125
149691,0.8282102
149692,0.82892376
149693,0.8090625
149694,0.8055441
149695,0.8062537
149696,0.8057565
149697,0.80846065
149698,0.8382176
149699,0.8982281
149700,0.79126316
149701,0.8519673
149702,0.8185916
149703,0.8185531
149704,0.7992845
149705,0.8763122
149706,0.83202636
149707,0.7861359
149708,0.864582
149709,0.886138
149710,0.75090647
149711,0.8149903
149712,0.8239199
149713,0.77706075
149714,0.7450174
149715,0.8568911
149716,0.8283992
149717,0.85468584
149718,0.86795264
149719,0.7850662
149720,0.90025485
149721,0.8075683
149722,0.7890916
149723,0.8227429
149724,0.8473948
149725,0.80088466
149726,0.8685564
149727,0.845669
149728,0.8665747
149729,0.81871516
149730,0.87364477
149731,0.77763253
149732,0.9000956
149733,0.78472835
149734,0.8826776
149735,0.87163514
149736,0.7498158
149737,0.8338187
149738,0.8753901
149739,0.7909823
149740,0.882883
149741,0.8926252
149742,0.8322935
149743,0.8667076
149744,0.853848
149745,0.82168067
149746,0.84578425
149747,0.74358803
149748,0.8950323
149749,0.8821088
149750,0.73329103
149751,0.8323476
149752,0.7884274
149753,0.8497897
149754,0.8216987
149755,0.8405541
149756,0.77916765
149757,0.7916915
149758,0.90284467
149759,0.80516654
149760,0.75745136
149761,0.82070476
149762,0.7828083
149763,0.81344324
149764,0.8158295
149765,0.81505364
149766,0.7356458
149767,0.79905444
149768,0.8803987
149769,0.8851155
149770,0.87672955
149771,0.78988767
149772,0.79755634
149773,0.7494588
149774,0.88381135
149775,0.9028604
149776,0.85089356
149777,0.9035357
149778,0.78393435
149779,0.75790656
149780,0.8177397
149781,0.8077494
149782,0.7503383
149783,0.7419194
149784,0.78111
149785,0.8012016
149786,0.7640483
149787,0.8350991
149788,0.8011286
149789,0.8489401
149790,0.80725753
149791,0.8175087
149792,0.8867482
149793,0.8314302
149794,0.7410468
149795,0.7676005
149796,0.8530145
149797,0.8984429
149798,0.8912316
149799,0.7206719
149800,0.7974315
149801,0.74329215
149802,0.8133525
149803,0.87868243
149804,0.7839401
149805,0.8232306
149806,0.86260664
149807,0.787586
149808,0.8420996
149809,0.9019529
149810,0.855083
149811,0.81989396
149812,0.7408084
149813,0.793108
149814,0.74896175
149815,0.81188136
149816,0.87319237
149817,0.88311523
149818,0.85739636
149819,0.8931989
149820,0.80708784
149821,0.7480684
149822,0.80154103
149823,0.8479118
149824,0.8965857
149825,0.7896915
149826,0.8886796
149827,0.8410374
149828,0.82863194
149829,0.86824393
149830,0.8595902
149831,0.80195946
149832,0.8139405
149833,0.8756169
149834,0.75743955
149835,0.78479886
149836,0.8459654
149837,0.8249457
149838,0.7683883
149839,0.77802277
149840,0.7882677
149841,0.8861378
149842,0.8163832
149843,0.86372226
149844,0.7591788
149845,0.80407643
149846,0.8428758
149847,0.7870218
149848,0.7836988
149849,0.87207973
149850,0.7861004
149851,0.80830526
149852,0.79750913
149853,0.8960926
149854,0.7778564
149855,0.7704555
149856,0.85054415
149857,0.80125886
149858,0.8884265
149859,0.85606986
149860,0.8022024
149861,0.72828156
149862,0.71026593
149863,0.8088408
149864,0.7330365
149865,0.80359364
149866,0.79648024
149867,0.86143476
149868,0.82988125
149869,0.8158091
149870,0.82774246
149871,0.8278452
149872,0.81024873
149873,0.8094345
149874,0.80647457
149875,0.8366829
149876,0.75504273
149877,0.8017541
149878,0.73962736
149879,0.65959895
149880,0.8798568
149881,0.74165523
149882,0.7765263
149883,0.69778126
149884,0.82335997
149885,0.80503815
149886,0.7513112
149887,0.8321633
149888,0.81621087
149889,0.8090766
149890,0.86196625
149891,0.77455676
149892,0.81567216
149893,0.75057566
149894,0.8525642
149895,0.75664246
149896,0.7542886
149897,0.74450415
149898,0.82187134
149899,0.83709234
149900,0.7966789
149901,0.9058003
149902,0.80001795
149903,0.78502125
149904,0.8097348
149905,0.87251973
149906,0.8372354
149907,0.8517942
149908,0.81497574
149909,0.74979126
149910,0.8439452
149911,0.81032157
149912,0.8035472
149913,0.8358917
149914,0.8949311
149915,0.77351165
149916,0.7154973
149917,0.83146715
149918,0.8759289
149919,0.8799298
149920,0.81670374
149921,0.86284053
149922,0.75839216
149923,0.7450694
149924,0.78986996
149925,0.87848884
149926,0.83865523
149927,0.8806553
149928,0.91274047
149929,0.75505453
149930,0.897943
149931,0.752917
149932,0.80438864
149933,0.8226629
149934,0.82483083
149935,0.8380347
149936,0.84032786
149937,0.82885724
149938,0.75131595
149939,0.77764344
149940,0.8236341
149941,0.8051628
149942,0.9017794
149943,0.8675641
149944,0.74316716
149945,0.88905835
149946,0.8959148
149947,0.80246586
149948,0.83645356
149949,0.9004496
149950,0.8713896
149951,0.83070594
149952,0.87485343
149953,0.78705096
149954,0.75293666
149955,0.83309287
149956,0.795715
149957,0.7744393
149958,0.88065094
149959,0.7778634
149960,0.82827747
149961,0.86291873
149962,0.87496436
149963,0.83599716
149964,0.80368966
149965,0.8824346
149966,0.72876203
149967,0.9036431
149968,0.8840737
149969,0.9099499
149970,0.74686533
149971,0.82023394
149972,0.89013344
149973,0.8257937
149974,0.8731381
149975,0.827449
149976,0.7552096
149977,0.7788464
149978,0.8678934
149979,0.8088215
149980,0.8830293
149981,0.8958933
149982,0.74178356
149983,0.86919427
149984,0.8137435
149985,0.900957
149986,0.79976404
149987,0.8743036
149988,0.89478344
149989,0.7518198
149990,0.8021225
149991,0.8238997
149992,0.8000303
149993,0.8574751
149994,0.7680284
149995,0.7496127
149996,0.8106609
149997,0.859766
149998,0.8778044
149999,0.78929216
150000,0.8197708
150001,0.7987953
150002,0.8468687
150003,0.784277
150004,0.8068677
150005,0.7690714
150006,0.86780125
150007,0.7983685
150008,0.75101334
150009,0.85663575
150010,0.817606
150011,0.89386314
150012,0.82037896
150013,0.86466324
150014,0.8313608
150015,0.7929646
150016,0.86638784
150017,0.8191667
150018,0.7684361
150019,0.868376
150020,0.8709008
150021,0.80228287
150022,0.7967477
150023,0.79215837
150024,0.7835636
150025,0.75036407
150026,0.87973106
150027,0.79596174
150028,0.7881005
150029,0.8200725
150030,0.89800674
150031,0.8409558
150032,0.8107501
150033,0.7753548
150034,0.7907139
150035,0.8028195
150036,0.78695625
150037,0.70216113
150038,0.79939836
150039,0.8288976
150040,0.8400747
150041,0.84573877
150042,0.8876498
150043,0.81887174
150044,0.8131237
150045,0.86479807
150046,0.8245707
150047,0.754202
150048,0.8224219
150049,0.78790814
150050,0.74543947
150051,0.8012643
150052,0.82329905
150053,0.8015288
150054,0.8661246
150055,0.8071767
150056,0.88895607
150057,0.7903534
150058,0.7841037
150059,0.8128213
150060,0.78688174
150061,0.8435188
150062,0.8140087
150063,0.84886605
150064,0.87943786
150065,0.8074821
150066,0.8936483
150067,0.74640876
150068,0.8747174
150069,0.84467036
150070,0.78115284
150071,0.8781153
150072,0.80488026
150073,0.78255117
150074,0.7163184
150075,0.8483296
150076,0.8421019
150077,0.86522526
150078,0.80112517
150079,0.8202563
150080,0.8267158
150081,0.81970024
150082,0.79158115
150083,0.8114331
150084,0.83407205
150085,0.7519251
150086,0.87364286
150087,0.8951849
150088,0.8487474
150089,0.7771025
150090,0.848353
150091,0.8469584
150092,0.79981834
150093,0.7367058
150094,0.8881015
150095,0.76513135
150096,0.80715966
150097,0.74684954
150098,0.7920266
150099,0.829364
150100,0.85049707
150101,0.7472915
150102,0.8527087
150103,0.8143919
150104,0.7195309
150105,0.859148
150106,0.7740716
150107,0.77043474
150108,0.75326437
150109,0.8040632
150110,0.8746671
150111,0.78026897
150112,0.7508148
150113,0.81452656
150114,0.8790614
150115,0.8601214
150116,0.8793653
150117,0.85142726
150118,0.74830705
150119,0.7541948
150120,0.8942036
150121,0.7910417
150122,0.86503947
150123,0.7913623
150124,0.82679176
150125,0.81844884
150126,0.8234312
150127,0.8482434
150128,0.84444267
150129,0.81606936
150130,0.85358286
150131,0.81851155
150132,0.67751366
150133,0.81874734
150134,0.8046509
150135,0.8687143
150136,0.8898271
150137,0.8204121
150138,0.8063744
150139,0.78638
150140,0.8509924
150141,0.7979179
150142,0.7892867
150143,0.73457056
150144,0.88183767
150145,0.8715204
150146,0.79027337
150147,0.84263223
150148,0.85613006
150149,0.7933555
150150,0.8283788
150151,0.8096939
150152,0.86772114
150153,0.80612123
150154,0.8341401
150155,0.78148454
150156,0.77091694
150157,0.8383742
150158,0.8038897
150159,0.78837216
150160,0.81574816
150161,0.7451263
150162,0.88000584
150163,0.80672276
150164,0.7442385
150165,0.8586404
150166,0.85162365
150167,0.7175567
150168,0.74461347
150169,0.842322
150170,0.78450364
150171,0.8507439
150172,0.83458954
150173,0.8716883
150174,0.86430293
150175,0.8310747
150176,0.7945511
150177,0.8785828
150178,0.85559696
150179,0.8550262
150180,0.90499383
150181,0.8900896
150182,0.847783
150183,0.8529133
150184,0.81481415
150185,0.80795616
150186,0.8418328
150187,0.754929
150188,0.9020359
150189,0.8779301
150190,0.8240901
150191,0.8209003
150192,0.7293536
150193,0.7969868
150194,0.7613396
150195,0.8531039
150196,0.7806422
150197,0.81563425
150198,0.8601796
150199,0.8923682
150200,0.8000072
150201,0.7894767
150202,0.8247475
150203,0.88235563
150204,0.8268039
150205,0.8087253
150206,0.81755316
150207,0.7931733
150208,0.80763286
150209,0.80405813
150210,0.8646551
150211,0.80633825
150212,0.90354466
150213,0.74866706
150214,0.7588199
150215,0.8699413
150216,0.8110845
150217,0.81307083
150218,0.798468
150219,0.78595036
150220,0.7484743
150221,0.87989444
150222,0.84212047
150223,0.88484067
150224,0.75106055
150225,0.8059906
150226,0.8201989
150227,0.75606
150228,0.8151815
150229,0.7995694
150230,0.8325005
150231,0.8365147
150232,0.9182035
150233,0.7866271
150234,0.7565888
150235,0.7927638
150236,0.7926862
150237,0.749616
150238,0.8422018
150239,0.7819634
150240,0.79278225
150241,0.7801423
150242,0.7724023
150243,0.80102456
150244,0.8372027
150245,0.80855846
150246,0.8030627
150247,0.8620918
150248,0.8348804
150249,0.8136621
150250,0.771718
150251,0.79638165
150252,0.8297672
150253,0.8844963
150254,0.8750262
150255,0.8769387
150256,0.7930543
150257,0.81284124
150258,0.82784057
150259,0.74111855
150260,0.8517596
150261,0.82282555
150262,0.8304172
150263,0.83698946
150264,0.81735533
150265,0.7998555
150266,0.7828336
150267,0.7457858
150268,0.8652559
150269,0.7512539
150270,0.8276363
150271,0.7240693
150272,0.89686656
150273,0.8514654
150274,0.8300615
150275,0.8213136
150276,0.75321084
150277,0.81251895
150278,0.8859144
150279,0.64870036
150280,0.8403214
150281,0.75764936
150282,0.81713045
150283,0.8059192
150284,0.83903193
150285,0.8076107
150286,0.7915327
150287,0.91178995
150288,0.7465764
150289,0.74327004
150290,0.760592
150291,0.8965939
150292,0.80717933
150293,0.79513043
150294,0.8717106
150295,0.7617142
150296,0.8116064
150297,0.86457783
150298,0.77695656
150299,0.89899415
150300,0.8220825
150301,0.7568836
150302,0.788464
150303,0.8195242
150304,0.79331493
150305,0.8043102
150306,0.7724767
150307,0.76797736
150308,0.8357209
150309,0.85902387
150310,0.7711939
150311,0.85039496
150312,0.85597885
150313,0.83463115
150314,0.83060443
150315,0.7812755
150316,0.8607141
150317,0.8155936
150318,0.89179707
150319,0.8698874
150320,0.83877623
150321,0.7273339
150322,0.8371951
150323,0.82077944
150324,0.8934305
150325,0.8571809
150326,0.789555
150327,0.77844286
150328,0.85472625
150329,0.908625
150330,0.91846097
150331,0.8501261
150332,0.75325054
150333,0.7787751
150334,0.7596685
150335,0.8796382
150336,0.7770583
150337,0.8641892
150338,0.8595096
150339,0.80166936
150340,0.7834561
150341,0.8145386
150342,0.8229888
150343,0.8471136
150344,0.89089704
150345,0.901323
150346,0.8799222
150347,0.84109503
150348,0.73330384
150349,0.7185094
150350,0.76231384
150351,0.85379845
150352,0.7703998
150353,0.78234285
150354,0.7882033
150355,0.75805247
150356,0.82765716
150357,0.7897453
150358,0.78724515
150359,0.76451576
150360,0.7446929
150361,0.8704737
150362,0.8801576
150363,0.7993378
150364,0.8088666
150365,0.7836564
150366,0.74128276
150367,0.7992603
150368,0.8909958
150369,0.8548854
150370,0.7144371
150371,0.83113277
150372,0.76218444
150373,0.8230375
150374,0.8944185
150375,0.8527003
150376,0.82996505
150377,0.8165425
150378,0.88724166
150379,0.80032873
150380,0.7162915
150381,0.77294964
150382,0.863861
150383,0.7939884
150384,0.84052926
150385,0.82037157
150386,0.828677
150387,0.87731355
150388,0.8684725
150389,0.8434698
150390,0.8984536
150391,0.83716184
150392,0.75367236
150393,0.80312973
150394,0.8625819
150395,0.74845344
150396,0.8796071
150397,0.69617313
150398,0.8034167
150399,0.84148735
150400,0.8549626
150401,0.888238
150402,0.75609547
150403,0.87942654
150404,0.8943856
150405,0.78377163
150406,0.7508735
150407,0.89306664
150408,0.7895766
150409,0.81992126
150410,0.87578976
150411,0.91048205
150412,0.90987056
150413,0.7444445
150414,0.83876276
150415,0.82741606
150416,0.8045945
150417,0.89648485
150418,0.80490535
150419,0.8131794
150420,0.76174957
150421,0.857358
150422,0.766782
150423,0.84828913
150424,0.8366537
150425,0.9007537
150426,0.8168252
150427,0.7557709
150428,0.7861978
150429,0.8898873
150430,0.8173894
150431,0.8177138
150432,0.75063413
150433,0.8300018
150434,0.8120568
150435,0.89730114
150436,0.8160409
150437,0.70703775
150438,0.7484238
150439,0.75399554
150440,0.7401362
150441,0.812866
150442,0.86329275
150443,0.75026625
150444,0.8298845
150445,0.8870261
150446,0.8429326
150447,0.8764382
150448,0.74626464
150449,0.8796615
150450,0.7437758
150451,0.7917853
150452,0.88985664
150453,0.817423
150454,0.8452694
150455,0.8302583
150456,0.8704791
150457,0.749838
150458,0.744293
150459,0.8652694
150460,0.7463365
150461,0.73520654
150462,0.88172895
150463,0.81683177
150464,0.8332463
150465,0.86872655
150466,0.8495159
150467,0.80632854
150468,0.84591967
150469,0.7898215
150470,0.8704897
150471,0.8683831
150472,0.7646518
150473,0.792404
150474,0.7801565
150475,0.8933415
150476,0.7695046
150477,0.8647045
150478,0.8098795
150479,0.79947984
150480,0.8177347
150481,0.8406504
150482,0.89151585
150483,0.8667742
150484,0.7833365
150485,0.82194525
150486,0.8112222
150487,0.8728311
150488,0.8395081
150489,0.7522287
150490,0.7761525
150491,0.81545997
150492,0.8232006
150493,0.8223333
150494,0.9047652
150495,0.8256808
150496,0.8069973
150497,0.9027063
150498,0.72881633
150499,0.86075264
150500,0.7894099
150501,0.75966114
150502,0.8372162
150503,0.8186821
150504,0.8759995
150505,0.8188914
150506,0.80068994
150507,0.83027995
150508,0.75442535
150509,0.84588283
150510,0.77586275
150511,0.88688844
150512,0.77080077
150513,0.7808952
150514,0.78969777
150515,0.8203527
150516,0.86333025
150517,0.89135617
150518,0.8156454
150519,0.7745512
150520,0.88050276
150521,0.7794609
150522,0.8649356
150523,0.80034673
150524,0.8682358
150525,0.9013064
150526,0.75457346
150527,0.72466034
150528,0.72799295
150529,0.82641375
150530,0.7474546
150531,0.8243245
150532,0.8198826
150533,0.8403977
150534,0.8082675
150535,0.83110684
150536,0.9019899
150537,0.85314727
150538,0.8199935
150539,0.77455443
150540,0.8454246
150541,0.8852247
150542,0.8628618
150543,0.9054614
150544,0.8230241
150545,0.90889233
150546,0.8088001
150547,0.8611052
150548,0.7229234
150549,0.8495691
150550,0.876237
150551,0.78732777
150552,0.8054475
150553,0.75899893
150554,0.86500764
150555,0.7566034
150556,0.84953403
150557,0.776165
150558,0.86613566
150559,0.79621845
150560,0.8714309
150561,0.8340297
150562,0.83553165
150563,0.84454143
150564,0.797423
150565,0.8292223
150566,0.87107
150567,0.86273324
150568,0.8067683
150569,0.8736336
150570,0.8738953
150571,0.75036126
150572,0.82049876
150573,0.8292529
150574,0.80599034
150575,0.8544661
150576,0.8747617
150577,0.85421324
150578,0.77212995
150579,0.82046723
150580,0.8117115
150581,0.7717665
150582,0.7477164
150583,0.7556689
150584,0.89519066
150585,0.75589955
150586,0.73879147
150587,0.75212324
150588,0.84684646
150589,0.88254744
150590,0.89091617
150591,0.86954147
150592,0.83751184
150593,0.83122104
150594,0.887999
150595,0.7881964
150596,0.85920453
150597,0.6814502
150598,0.73741525
150599,0.89664435
150600,0.78340846
150601,0.82270825
150602,0.8343458
150603,0.83082384
150604,0.7917794
150605,0.74626577
150606,0.74748886
150607,0.82712454
150608,0.7791007
150609,0.84101474
150610,0.8237745
150611,0.86662567
150612,0.77933604
150613,0.8147214
150614,0.8835462
150615,0.83766586
150616,0.78270733
150617,0.8027481
150618,0.8529904
150619,0.80382705
150620,0.7544915
150621,0.8730663
150622,0.7966447
150623,0.86960256
150624,0.7842178
150625,0.795244
150626,0.8579908
150627,0.8579023
150628,0.6309909
150629,0.8383287
150630,0.77670306
150631,0.8271674
150632,0.7836005
150633,0.797682
150634,0.7469645
150635,0.83204013
150636,0.74980617
150637,0.7521806
150638,0.81822705
150639,0.86758536
150640,0.72721267
150641,0.8399402
150642,0.8723168
150643,0.8621282
150644,0.82744837
150645,0.8457009
150646,0.81627154
150647,0.82107836
150648,0.74246204
150649,0.7425678
150650,0.7967806
150651,0.8623384
150652,0.77732617
150653,0.7802433
150654,0.745749
150655,0.7495912
150656,0.9087838
150657,0.73158383
150658,0.7782788
150659,0.75479496
150660,0.8828676
150661,0.8306512
150662,0.7968759
150663,0.823384
150664,0.77992344
150665,0.90128756
150666,0.7986809
150667,0.7671297
150668,0.75563306
150669,0.74485916
150670,0.8749351
150671,0.85232246
150672,0.9117708
150673,0.75083876
150674,0.8325258
150675,0.85174495
150676,0.87963134
150677,0.7543604
150678,0.79288954
150679,0.78936964
150680,0.8613995
150681,0.80601484
150682,0.7283111
150683,0.7870363
150684,0.74028015
150685,0.8399342
150686,0.80261695
150687,0.79713994
150688,0.75322944
150689,0.7673759
150690,0.7977532
150691,0.8795396
150692,0.79183865
150693,0.82077676
150694,0.60758734
150695,0.74793476
150696,0.8667763
150697,0.78197116
150698,0.813851
150699,0.87028486
150700,0.8185351
150701,0.781367
150702,0.80701375
150703,0.865003
150704,0.77080864
150705,0.8257925
150706,0.77352566
150707,0.8540939
150708,0.7794112
150709,0.91326904
150710,0.86999995
150711,0.7804653
150712,0.8813719
150713,0.7949975
150714,0.7718209
150715,0.80716413
150716,0.8364011
150717,0.7322858
150718,0.83630306
150719,0.84737885
150720,0.8009696
150721,0.8599864
150722,0.8559107
150723,0.8287882
150724,0.8575814
150725,0.749826
150726,0.8377856
150727,0.7897239
150728,0.7815238
150729,0.74429286
150730,0.7996038
