"","x"
"14191",6
"14192",8
"14193",12
"14194",4
"14195",0
"14196",7
"14197",4
"14198",1
"14199",10
"14200",11
"14201",9
"14202",8
"14203",3
"14204",1
"14205",2
"14206",3
"14207",1
"14208",8
"14209",1
"14210",1
"14211",1
"14212",5
"14213",11
"14214",1
"14215",5
"14216",5
"14217",0
"14218",0
"14219",2
"14220",3
"14221",2
"14222",0
"14223",0
"14224",4
"14225",1
"14226",1
"14227",0
"14228",11
"14229",3
"14230",2
"14231",0
"14232",9
"14233",8
"14234",9
"14235",2
"14236",9
"14237",3
"14238",5
"14239",6
"14240",9
"14241",12
"14242",3
"14243",0
"14244",0
"14245",3
"14246",4
"14247",3
"14248",5
"14249",1
"14250",2
"14251",1
"14252",0
"14253",4
"14254",8
"14255",2
"14256",8
"14257",5
"14258",4
"14259",1
"14260",1
"14261",0
"14262",8
"14263",4
"14264",0
"14265",3
"14266",1
"14267",1
"14268",5
"14269",0
"14270",7
"14271",0
"14272",1
"14273",6
"14274",0
"14275",11
"14276",2
"14277",0
"14278",3
"14279",3
"14280",1
"14281",7
"14282",1
"14283",2
"14284",6
"14285",8
"14286",3
"14287",4
"14288",4
"14289",5
"14290",5
"14291",2
"14292",0
"14293",7
"14294",2
"14295",1
"14296",0
"14297",10
"14298",3
"14299",12
"14300",8
"14301",1
"14302",5
"14303",1
"14304",4
"14305",10
"14306",3
"14307",7
"14308",1
"14309",3
"14310",0
"14311",5
"14312",3
"14313",0
"14314",2
"14315",1
"14316",4
"14317",11
"14318",7
"14319",1
"14320",8
"14321",10
"14322",1
"14323",2
"14324",7
"14325",7
"14326",10
"14327",0
"14328",7
"14329",3
"14330",11
"14331",1
"14332",2
"14333",7
"14334",1
"14335",8
"14336",0
"14337",9
"14338",5
"14339",0
"14340",6
"14341",4
"14342",1
"14343",4
"14344",2
"14345",1
"14346",2
"14347",2
"14348",2
"14349",7
"14350",0
"14351",5
"14352",1
"14353",0
"14354",4
"14355",1
"14356",3
"14357",8
"14358",2
"14359",11
"14360",10
"14361",3
"14362",0
"14363",1
"14364",1
"14365",9
"14366",1
"14367",1
"14368",8
"14369",4
"14370",5
"14371",1
"14372",7
"14373",1
"14374",12
"14375",5
"14376",1
"14377",5
"14378",6
"14379",4
"14380",0
"14381",4
"14382",2
"14383",11
"14384",12
"14385",5
"14386",0
"14387",10
"14388",8
"14389",3
"14390",1
"14391",0
"14392",4
"14393",3
"14394",7
"14395",1
"14396",6
"14397",0
"14398",4
"14399",7
"14400",6
"14401",11
"14402",0
"14403",5
"14404",6
"14405",8
"14406",10
"14407",4
"14408",0
"14409",2
"14410",3
"14411",3
"14412",4
"14413",3
"14414",9
"14415",6
"14416",11
"14417",5
"14418",3
"14419",2
"14420",4
"14421",2
"14422",0
"14423",1
"14424",2
"14425",4
"14426",8
"14427",2
"14428",7
"14429",7
"14430",8
"14431",6
"14432",3
"14433",0
"14434",3
"14435",7
"14436",10
"14437",1
"14438",8
"14439",0
"14440",5
"14441",3
"14442",7
"14443",8
"14444",2
"14445",3
"14446",1
"14447",9
"14448",0
"14449",3
"14450",7
"14451",4
"14452",2
"14453",1
"14454",2
"14455",0
"14456",1
"14457",8
"14458",12
"14459",0
"14460",2
"14461",1
"14462",1
"14463",3
"14464",2
"14465",2
"14466",2
"14467",4
"14468",4
"14469",3
"14470",11
"14471",1
"14472",0
"14473",9
"14474",1
"14475",4
"14476",1
"14477",1
"14478",11
"14479",3
"14480",0
"14481",4
"14482",7
"14483",0
"14484",12
"14485",4
"14486",6
"14487",3
"14488",6
"14489",12
"14490",6
"14491",7
"14492",8
"14493",3
"14494",1
"14495",1
"14496",1
"14497",6
"14498",2
"14499",4
"14500",9
"14501",0
"14502",2
"14503",1
"14504",3
"14505",0
"14506",10
"14507",7
"14508",7
"14509",3
"14510",4
"14511",0
"14512",0
"14513",0
"14514",3
"14515",3
"14516",4
"14517",1
"14518",0
"14519",0
"14520",3
"14521",6
"14522",3
"14523",0
"14524",8
"14525",1
"14526",3
"14527",7
"14528",2
"14529",1
"14530",2
"14531",0
"14532",1
"14533",7
"14534",1
"14535",8
"14536",4
"14537",0
"14538",2
"14539",1
"14540",1
"14541",0
"14542",7
"14543",7
"14544",3
"14545",1
"14546",6
"14547",7
"14548",7
"14549",0
"14550",1
"14551",1
"14552",0
"14553",3
"14554",8
"14555",12
"14556",8
"14557",8
"14558",4
"14559",0
"14560",8
"14561",2
"14562",4
"14563",0
"14564",8
"14565",0
"14566",2
"14567",11
"14568",7
"14569",5
"14570",1
"14571",5
"14572",3
"14573",2
"14574",8
"14575",4
"14576",1
"14577",2
"14578",2
"14579",2
"14580",2
"14581",11
"14582",2
"14583",2
"14584",2
"14585",2
"14586",2
"14587",2
"14588",2
"14589",1
"14590",2
"14591",0
"14592",3
"14593",2
"14594",2
"14595",0
"14596",2
"14597",2
"14598",2
"14599",2
"14600",4
"14601",8
"14602",2
"14603",0
"14604",5
"14605",7
"14606",5
"14607",8
"14608",6
"14609",1
"14610",2
"14611",3
"14612",2
"14613",8
"14614",4
"14615",3
"14616",6
"14617",3
"14618",6
"14619",8
"14620",0
"14621",6
"14622",9
"14623",0
"14624",3
"14625",11
"14626",1
"14627",0
"14628",6
"14629",7
"14630",7
"14631",1
"14632",10
"14633",3
"14634",2
"14635",8
"14636",0
"14637",1
"14638",0
"14639",2
"14640",1
"14641",7
"14642",5
"14643",0
"14644",1
"14645",0
"14646",8
"14647",3
"14648",10
"14649",0
"14650",11
"14651",5
"14652",2
"14653",0
"14654",6
"14655",0
"14656",5
"14657",9
"14658",2
"14659",12
"14660",1
"14661",3
"14662",3
"14663",2
"14664",0
"14665",1
"14666",2
"14667",1
"14668",11
"14669",3
"14670",6
"14671",3
"14672",4
"14673",0
"14674",5
"14675",2
"14676",2
"14677",5
"14678",6
"14679",4
"14680",9
"14681",8
"14682",12
"14683",5
"14684",4
"14685",0
"14686",2
"14687",2
"14688",0
"14689",7
"14690",0
"14691",6
"14692",1
"14693",8
"14694",2
"14695",3
"14696",2
"14697",8
"14698",3
"14699",4
"14700",5
"14701",7
"14702",8
"14703",5
"14704",1
"14705",5
"14706",2
"14707",0
"14708",5
"14709",1
"14710",7
"14711",4
"14712",10
"14713",7
"14714",5
"14715",12
"14716",6
"14717",3
"14718",5
"14719",1
"14720",5
"14721",4
"14722",3
"14723",3
"14724",8
"14725",2
"14726",1
"14727",2
"14728",8
"14729",1
"14730",4
"14731",4
"14732",1
"14733",5
"14734",2
"14735",1
"14736",4
"14737",2
"14738",0
"14739",3
"14740",5
"14741",5
"14742",8
"14743",1
"14744",0
"14745",4
"14746",2
"14747",3
"14748",0
"14749",4
"14750",6
"14751",2
"14752",2
"14753",3
"14754",3
"14755",1
"14756",5
"14757",0
"14758",7
"14759",8
"14760",3
"14761",0
"14762",8
"14763",7
"14764",2
"14765",3
"14766",1
"14767",5
"14768",2
"14769",6
"14770",8
"14771",8
"14772",0
"14773",1
"14774",1
"14775",2
"14776",7
"14777",4
"14778",3
"14779",5
"14780",3
"14781",0
"14782",1
"14783",1
"14784",3
"14785",7
"14786",11
"14787",12
"14788",2
"14789",4
"14790",3
"14791",3
"14792",7
"14793",3
"14794",2
"14795",2
"14796",2
"14797",0
"14798",4
"14799",0
"14800",2
"14801",2
"14802",4
"14803",9
"14804",1
"14805",5
"14806",1
"14807",9
"14808",1
"14809",6
"14810",4
"14811",8
"14812",0
"14813",6
"14814",10
"14815",4
"14816",6
"14817",1
"14818",10
"14819",4
"14820",2
"14821",2
"14822",9
"14823",1
"14824",3
"14825",1
"14826",10
"14827",3
"14828",7
"14829",1
"14830",3
"14831",1
"14832",1
"14833",8
"14834",3
"14835",1
"14836",1
"14837",0
"14838",6
"14839",0
"14840",0
"14841",2
"14842",2
"14843",3
"14844",3
"14845",6
"14846",8
"14847",3
"14848",5
"14849",5
"14850",3
"14851",9
"14852",2
"14853",10
"14854",2
"14855",2
"14856",8
"14857",0
"14858",3
"14859",2
"14860",0
"14861",2
"14862",9
"14863",1
"14864",3
"14865",0
"14866",1
"14867",1
"14868",1
"14869",0
"14870",1
"14871",6
"14872",3
"14873",2
"14874",2
"14875",5
"14876",8
"14877",2
"14878",0
"14879",1
"14880",0
"14881",0
"14882",5
"14883",7
"14884",3
"14885",3
"14886",3
"14887",0
"14888",0
"14889",0
"14890",2
"14891",10
"14892",2
"14893",9
"14894",4
"14895",2
"14896",2
"14897",2
"14898",2
"14899",2
"14900",2
"14901",8
"14902",1
"14903",2
"14904",3
"14905",1
"14906",0
"14907",9
"14908",12
"14909",4
"14910",8
"14911",10
"14912",6
"14913",2
"14914",3
"14915",9
"14916",1
"14917",4
"14918",9
"14919",6
"14920",4
"14921",7
"14922",12
"14923",1
"14924",0
"14925",0
"14926",2
"14927",2
"14928",9
"14929",2
"14930",2
"14931",2
"14932",7
"14933",2
"14934",8
"14935",1
"14936",0
"14937",4
"14938",2
"14939",2
"14940",3
"14941",1
"14942",8
"14943",0
"14944",2
"14945",3
"14946",5
"14947",4
"14948",12
"14949",1
"14950",0
"14951",4
"14952",0
"14953",3
"14954",5
"14955",4
"14956",0
"14957",3
"14958",2
"14959",0
"14960",3
"14961",7
"14962",4
"14963",5
"14964",0
"14965",0
"14966",7
"14967",7
"14968",11
"14969",3
"14970",10
"14971",3
"14972",0
"14973",8
"14974",0
"14975",0
"14976",3
"14977",2
"14978",2
"14979",5
"14980",0
"14981",0
"14982",1
"14983",11
"14984",2
"14985",0
"14986",1
"14987",1
"14988",0
"14989",5
"14990",6
"14991",3
"14992",2
"14993",2
"14994",3
"14995",2
"14996",8
"14997",5
"14998",2
"14999",0
"15000",11
"15001",2
"15002",7
"15003",0
"15004",1
"15005",6
"15006",7
"15007",5
"15008",2
"15009",4
"15010",0
"15011",5
"15012",2
"15013",0
"15014",3
"15015",3
"15016",0
"15017",5
"15018",2
"15019",2
"15020",3
"15021",12
"15022",2
"15023",2
"15024",0
"15025",3
"15026",1
"15027",8
"15028",3
"15029",4
"15030",12
"15031",6
"15032",8
"15033",3
"15034",2
"15035",5
"15036",7
"15037",0
"15038",3
"15039",1
"15040",4
"15041",2
"15042",3
"15043",0
"15044",8
"15045",3
"15046",2
"15047",4
"15048",4
"15049",4
"15050",3
"15051",3
"15052",1
"15053",6
"15054",2
"15055",3
"15056",8
"15057",6
"15058",5
"15059",6
"15060",12
"15061",6
"15062",6
"15063",2
"15064",2
"15065",2
"15066",2
"15067",0
"15068",3
"15069",11
"15070",1
"15071",4
"15072",6
"15073",8
"15074",5
"15075",1
"15076",9
"15077",3
"15078",3
"15079",3
"15080",2
"15081",2
"15082",2
"15083",4
"15084",2
"15085",2
"15086",2
"15087",2
"15088",10
"15089",2
"15090",0
"15091",2
"15092",5
"15093",2
"15094",0
"15095",3
"15096",5
"15097",7
"15098",1
"15099",0
"15100",4
"15101",7
"15102",0
"15103",5
"15104",2
"15105",1
"15106",4
"15107",7
"15108",1
"15109",1
"15110",1
"15111",0
"15112",3
"15113",1
"15114",9
"15115",4
"15116",8
"15117",7
"15118",6
"15119",8
"15120",7
"15121",4
"15122",8
"15123",4
"15124",2
"15125",3
"15126",9
"15127",5
"15128",5
"15129",9
"15130",7
"15131",3
"15132",4
"15133",0
"15134",10
"15135",8
"15136",4
"15137",7
"15138",4
"15139",3
"15140",2
"15141",4
"15142",2
"15143",1
"15144",1
"15145",2
"15146",9
"15147",9
"15148",6
"15149",0
"15150",8
"15151",7
"15152",0
"15153",2
"15154",2
"15155",0
"15156",6
"15157",3
"15158",0
"15159",0
"15160",1
"15161",8
"15162",9
"15163",2
"15164",7
"15165",12
"15166",2
"15167",3
"15168",9
"15169",0
"15170",3
"15171",10
"15172",6
"15173",6
"15174",1
"15175",3
"15176",8
"15177",4
"15178",0
"15179",9
"15180",1
"15181",4
"15182",4
"15183",1
"15184",4
"15185",0
"15186",5
"15187",0
"15188",1
"15189",3
"15190",5
"15191",1
"15192",7
"15193",0
"15194",3
"15195",5
"15196",9
"15197",6
"15198",4
"15199",8
"15200",4
"15201",4
"15202",3
"15203",1
"15204",4
"15205",4
"15206",6
"15207",3
"15208",7
"15209",0
"15210",9
"15211",1
"15212",5
"15213",0
"15214",3
"15215",0
"15216",3
"15217",7
"15218",0
"15219",1
"15220",7
"15221",6
"15222",3
"15223",11
"15224",0
"15225",2
"15226",0
"15227",2
"15228",2
"15229",2
"15230",2
"15231",4
"15232",6
"15233",0
"15234",0
"15235",4
"15236",2
"15237",5
"15238",11
"15239",1
"15240",0
"15241",2
"15242",0
"15243",2
"15244",8
"15245",8
"15246",9
"15247",1
"15248",4
"15249",4
"15250",2
"15251",5
"15252",2
"15253",6
"15254",3
"15255",2
"15256",1
"15257",5
"15258",3
"15259",4
"15260",2
"15261",7
"15262",0
"15263",1
"15264",3
"15265",2
"15266",11
"15267",0
"15268",1
"15269",3
"15270",1
"15271",2
"15272",3
"15273",5
"15274",4
"15275",0
"15276",1
"15277",0
"15278",5
"15279",8
"15280",5
"15281",12
"15282",1
"15283",3
"15284",0
"15285",4
"15286",0
"15287",8
"15288",1
"15289",1
"15290",5
"15291",0
"15292",10
"15293",5
"15294",3
"15295",0
"15296",3
"15297",2
"15298",2
"15299",2
"15300",0
"15301",4
"15302",4
"15303",9
"15304",3
"15305",6
"15306",0
"15307",5
"15308",3
"15309",4
"15310",1
"15311",6
"15312",2
"15313",0
"15314",3
"15315",10
"15316",0
"15317",2
"15318",9
"15319",0
"15320",4
"15321",2
"15322",0
"15323",4
"15324",2
"15325",0
"15326",1
"15327",6
"15328",6
"15329",2
"15330",1
"15331",1
"15332",12
"15333",5
"15334",5
"15335",0
"15336",0
"15337",0
"15338",2
"15339",2
"15340",2
"15341",4
"15342",10
"15343",1
"15344",8
"15345",5
"15346",2
"15347",2
"15348",4
"15349",2
"15350",1
"15351",1
"15352",8
"15353",0
"15354",3
"15355",1
"15356",3
"15357",5
"15358",3
"15359",3
"15360",3
"15361",6
"15362",9
"15363",0
"15364",3
"15365",6
"15366",3
"15367",4
"15368",0
"15369",8
"15370",0
"15371",2
"15372",8
"15373",6
"15374",1
"15375",1
"15376",0
"15377",2
"15378",3
"15379",2
"15380",8
"15381",3
"15382",5
"15383",6
"15384",8
"15385",1
"15386",3
"15387",0
"15388",0
"15389",4
"15390",4
"15391",6
"15392",10
"15393",4
"15394",0
"15395",1
"15396",2
"15397",0
"15398",12
"15399",4
"15400",3
"15401",0
"15402",3
"15403",1
"15404",12
"15405",1
"15406",6
"15407",4
"15408",0
"15409",1
"15410",6
"15411",3
"15412",5
"15413",7
"15414",1
"15415",7
"15416",2
"15417",2
"15418",2
"15419",0
"15420",9
"15421",10
"15422",2
"15423",6
"15424",1
"15425",0
"15426",3
"15427",1
"15428",6
"15429",5
"15430",6
"15431",0
"15432",0
"15433",3
"15434",10
"15435",6
"15436",2
"15437",1
"15438",0
"15439",9
"15440",2
"15441",5
"15442",5
"15443",4
"15444",3
"15445",0
"15446",7
"15447",6
"15448",0
"15449",0
"15450",3
"15451",3
"15452",12
"15453",0
"15454",4
"15455",10
"15456",7
"15457",8
"15458",2
"15459",8
"15460",5
"15461",3
"15462",6
"15463",6
"15464",3
"15465",1
"15466",7
"15467",3
"15468",0
"15469",6
"15470",5
"15471",11
"15472",3
"15473",6
"15474",2
"15475",0
"15476",0
"15477",9
"15478",3
"15479",3
"15480",7
"15481",4
"15482",0
"15483",11
"15484",1
"15485",8
"15486",2
"15487",3
"15488",0
"15489",4
"15490",0
"15491",9
"15492",2
"15493",1
"15494",6
"15495",2
"15496",1
"15497",2
"15498",9
"15499",8
"15500",4
"15501",3
"15502",1
"15503",6
"15504",8
"15505",7
"15506",3
"15507",7
"15508",6
"15509",4
"15510",8
"15511",0
"15512",8
"15513",12
"15514",3
"15515",7
"15516",1
"15517",8
"15518",7
"15519",0
"15520",7
"15521",1
"15522",1
"15523",3
"15524",9
"15525",1
"15526",4
"15527",0
"15528",2
"15529",2
"15530",1
"15531",1
"15532",7
"15533",1
"15534",3
"15535",3
"15536",2
"15537",7
"15538",7
"15539",0
"15540",6
"15541",11
"15542",9
"15543",12
"15544",0
"15545",1
"15546",0
"15547",3
"15548",3
"15549",8
"15550",0
"15551",8
"15552",6
"15553",4
"15554",6
"15555",0
"15556",7
"15557",11
"15558",12
"15559",9
"15560",10
"15561",4
"15562",2
"15563",2
"15564",9
"15565",2
"15566",3
"15567",5
"15568",0
"15569",5
"15570",6
"15571",12
"15572",0
"15573",1
"15574",4
"15575",12
"15576",2
"15577",1
"15578",0
"15579",7
"15580",1
"15581",3
"15582",7
"15583",8
"15584",11
"15585",1
"15586",1
"15587",3
"15588",3
"15589",8
"15590",7
"15591",0
"15592",0
"15593",1
"15594",4
"15595",3
"15596",3
"15597",1
"15598",9
"15599",1
"15600",6
"15601",11
"15602",2
"15603",3
"15604",8
"15605",0
"15606",2
"15607",2
"15608",0
"15609",10
"15610",5
"15611",8
"15612",5
"15613",0
"15614",1
"15615",0
"15616",10
"15617",1
"15618",3
"15619",4
"15620",10
"15621",0
"15622",3
"15623",2
"15624",1
"15625",10
"15626",0
"15627",1
"15628",3
"15629",6
"15630",2
"15631",7
"15632",2
"15633",4
"15634",9
"15635",2
"15636",4
"15637",1
"15638",0
"15639",4
"15640",8
"15641",6
"15642",0
"15643",0
"15644",1
"15645",1
"15646",12
"15647",3
"15648",8
"15649",6
"15650",0
"15651",0
"15652",5
"15653",0
"15654",0
"15655",10
"15656",2
"15657",8
"15658",7
"15659",6
"15660",8
"15661",0
"15662",0
"15663",5
"15664",0
"15665",4
"15666",1
"15667",1
"15668",9
"15669",5
"15670",3
"15671",0
"15672",3
"15673",6
"15674",8
"15675",2
"15676",2
"15677",4
"15678",5
"15679",4
"15680",0
"15681",4
"15682",6
"15683",2
"15684",3
"15685",1
"15686",4
"15687",5
"15688",0
"15689",6
"15690",10
"15691",0
"15692",0
"15693",8
"15694",8
"15695",1
"15696",1
"15697",0
"15698",2
"15699",0
"15700",10
"15701",8
"15702",2
"15703",4
"15704",5
"15705",4
"15706",0
"15707",2
"15708",7
"15709",2
"15710",5
"15711",1
"15712",2
"15713",7
"15714",0
"15715",1
"15716",7
"15717",0
"15718",3
"15719",4
"15720",2
"15721",1
"15722",2
"15723",3
"15724",0
"15725",8
"15726",2
"15727",2
"15728",2
"15729",1
"15730",11
"15731",5
"15732",1
"15733",2
"15734",7
"15735",0
"15736",8
"15737",8
"15738",2
"15739",7
"15740",1
"15741",7
"15742",0
"15743",9
"15744",3
"15745",0
"15746",1
"15747",0
"15748",0
"15749",11
"15750",2
"15751",4
"15752",5
"15753",3
"15754",4
"15755",6
"15756",0
"15757",0
"15758",4
"15759",5
"15760",6
"15761",4
"15762",12
"15763",4
"15764",4
"15765",8
"15766",0
"15767",6
"15768",2
"15769",3
"15770",10
"15771",5
"15772",0
"15773",4
"15774",4
"15775",1
"15776",1
"15777",1
"15778",11
"15779",3
"15780",4
"15781",7
"15782",0
"15783",2
"15784",7
"15785",5
"15786",11
"15787",7
"15788",0
"15789",1
"15790",2
"15791",2
"15792",10
"15793",1
"15794",4
"15795",0
"15796",8
"15797",0
"15798",1
"15799",1
"15800",5
"15801",6
"15802",2
"15803",2
"15804",1
"15805",1
"15806",0
"15807",2
"15808",1
"15809",4
"15810",5
"15811",0
"15812",5
"15813",0
"15814",2
"15815",1
"15816",4
"15817",1
"15818",1
"15819",8
"15820",1
"15821",4
"15822",9
"15823",7
"15824",3
"15825",0
"15826",3
"15827",5
"15828",3
"15829",5
"15830",3
"15831",3
"15832",7
"15833",1
"15834",0
"15835",1
"15836",3
"15837",0
"15838",4
"15839",4
"15840",1
"15841",8
"15842",3
"15843",4
"15844",4
"15845",3
"15846",9
"15847",0
"15848",5
"15849",7
"15850",12
"15851",2
"15852",9
"15853",11
"15854",6
"15855",1
"15856",3
"15857",10
"15858",1
"15859",2
"15860",11
"15861",0
"15862",2
"15863",6
"15864",9
"15865",4
"15866",0
"15867",7
"15868",5
"15869",10
"15870",8
"15871",9
"15872",0
"15873",3
"15874",1
"15875",4
"15876",12
"15877",1
"15878",6
"15879",5
"15880",4
"15881",6
"15882",4
"15883",2
"15884",4
"15885",0
"15886",2
"15887",11
"15888",3
"15889",2
"15890",2
"15891",0
"15892",3
"15893",4
"15894",7
"15895",10
"15896",8
"15897",4
"15898",11
"15899",11
"15900",9
"15901",9
"15902",0
"15903",3
"15904",5
"15905",0
"15906",5
"15907",9
"15908",3
"15909",6
"15910",5
"15911",0
"15912",3
"15913",0
"15914",9
"15915",0
"15916",6
"15917",4
"15918",7
"15919",9
"15920",4
"15921",8
"15922",12
"15923",0
"15924",0
"15925",12
"15926",1
"15927",7
"15928",1
"15929",2
"15930",8
"15931",6
"15932",8
"15933",3
"15934",0
"15935",10
"15936",1
"15937",6
"15938",2
"15939",2
"15940",11
"15941",0
"15942",4
"15943",5
"15944",9
"15945",4
"15946",1
"15947",3
"15948",9
"15949",2
"15950",1
"15951",0
"15952",10
"15953",5
"15954",6
"15955",0
"15956",0
"15957",8
"15958",3
"15959",9
"15960",0
"15961",7
"15962",1
"15963",2
"15964",5
"15965",1
"15966",9
"15967",7
"15968",1
"15969",0
"15970",2
"15971",0
"15972",2
"15973",12
"15974",0
"15975",7
"15976",5
"15977",7
"15978",2
"15979",11
"15980",12
"15981",0
"15982",3
"15983",9
"15984",5
"15985",9
"15986",10
"15987",5
"15988",4
"15989",0
"15990",3
"15991",2
"15992",1
"15993",3
"15994",7
"15995",0
"15996",1
"15997",8
"15998",4
"15999",4
"16000",9
"16001",2
"16002",0
"16003",5
"16004",1
"16005",4
"16006",3
"16007",10
"16008",6
"16009",6
"16010",1
"16011",6
"16012",1
"16013",7
"16014",0
"16015",2
"16016",2
"16017",0
"16018",7
"16019",5
"16020",4
"16021",8
"16022",5
"16023",4
"16024",0
"16025",1
"16026",6
"16027",1
"16028",5
"16029",1
"16030",8
"16031",3
"16032",0
"16033",0
"16034",3
"16035",1
"16036",6
"16037",3
"16038",3
"16039",1
"16040",3
"16041",0
"16042",0
"16043",0
"16044",1
"16045",0
"16046",3
"16047",5
"16048",0
"16049",10
"16050",0
"16051",3
"16052",3
"16053",8
"16054",7
"16055",4
"16056",0
"16057",9
"16058",2
"16059",1
"16060",1
"16061",2
"16062",4
"16063",1
"16064",3
"16065",4
"16066",8
"16067",2
"16068",1
"16069",1
"16070",11
"16071",7
"16072",1
"16073",1
"16074",10
"16075",2
"16076",2
"16077",0
"16078",4
"16079",1
"16080",11
"16081",7
"16082",0
"16083",0
"16084",0
"16085",7
"16086",11
"16087",3
"16088",3
"16089",7
"16090",11
"16091",8
"16092",6
"16093",11
"16094",1
"16095",12
"16096",8
"16097",1
"16098",6
"16099",9
"16100",1
"16101",0
"16102",5
"16103",0
"16104",4
"16105",7
"16106",1
"16107",4
"16108",0
"16109",3
"16110",3
"16111",0
"16112",10
"16113",3
"16114",0
"16115",2
"16116",3
"16117",7
"16118",2
"16119",6
"16120",5
"16121",4
"16122",5
"16123",0
"16124",5
"16125",4
"16126",3
"16127",0
"16128",8
"16129",8
"16130",3
"16131",4
"16132",8
"16133",1
"16134",9
"16135",4
"16136",11
"16137",0
"16138",6
"16139",4
"16140",6
"16141",11
"16142",4
"16143",0
"16144",7
"16145",5
"16146",5
"16147",1
"16148",10
"16149",0
"16150",0
"16151",9
"16152",3
"16153",3
"16154",7
"16155",0
"16156",4
"16157",7
"16158",12
"16159",3
"16160",4
"16161",9
"16162",3
"16163",4
"16164",11
"16165",10
"16166",4
"16167",3
"16168",1
"16169",4
"16170",4
"16171",2
"16172",3
"16173",2
"16174",7
"16175",3
"16176",0
"16177",1
"16178",12
"16179",3
"16180",3
"16181",5
"16182",2
"16183",7
"16184",10
"16185",0
"16186",2
"16187",7
"16188",1
"16189",0
"16190",4
"16191",0
"16192",0
"16193",7
"16194",9
"16195",3
"16196",8
"16197",3
"16198",3
"16199",3
"16200",1
"16201",0
"16202",5
"16203",3
"16204",6
"16205",3
"16206",1
"16207",1
"16208",11
"16209",11
"16210",6
"16211",3
"16212",9
"16213",1
"16214",9
"16215",5
"16216",6
"16217",3
"16218",7
"16219",3
"16220",7
"16221",10
"16222",9
"16223",1
"16224",6
"16225",4
"16226",9
"16227",0
"16228",0
"16229",6
"16230",5
"16231",5
"16232",4
"16233",5
"16234",7
"16235",4
"16236",10
"16237",11
"16238",4
"16239",8
"16240",8
"16241",10
"16242",8
"16243",0
"16244",0
"16245",4
"16246",1
"16247",1
"16248",9
"16249",9
"16250",0
"16251",0
"16252",1
"16253",4
"16254",6
"16255",2
"16256",12
"16257",0
"16258",5
"16259",0
"16260",6
"16261",0
"16262",3
"16263",5
"16264",1
"16265",2
"16266",7
"16267",10
"16268",2
"16269",2
"16270",3
"16271",8
"16272",4
"16273",4
"16274",4
"16275",4
"16276",0
"16277",8
"16278",5
"16279",4
"16280",2
"16281",3
"16282",9
"16283",7
"16284",10
"16285",0
"16286",8
"16287",4
"16288",10
"16289",0
"16290",3
"16291",9
"16292",11
"16293",5
"16294",3
"16295",2
"16296",4
"16297",5
"16298",2
"16299",2
"16300",3
"16301",0
"16302",4
"16303",7
"16304",1
"16305",0
"16306",0
"16307",12
"16308",0
"16309",3
"16310",4
"16311",7
"16312",3
"16313",3
"16314",7
"16315",4
"16316",7
"16317",1
"16318",1
"16319",0
"16320",0
"16321",6
"16322",12
"16323",3
"16324",10
"16325",8
"16326",0
"16327",8
"16328",5
"16329",3
"16330",3
"16331",8
"16332",4
"16333",0
"16334",3
"16335",7
"16336",4
"16337",2
"16338",5
"16339",6
"16340",2
"16341",5
